id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
8735,19,Female,20389,Married,1,Master's,Unemployed,18.09563546,Urban,Comprehensive,0,6,517,8,24-05-2023 15:21,Poor,Yes,Monthly,House,683
8736,24,Female,75846,Married,1,High School,Employed,19.02592535,Rural,Premium,,19,837,8,29-12-2022 15:21,Average,Yes,Weekly,Apartment,115
8737,41,Male,5984,Single,3,PhD,Employed,28.72643024,Rural,Basic,,2,822,1,31-05-2024 15:21,Average,Yes,Daily,Apartment,618
8738,18,Male,9479,Married,2,PhD,Employed,43.52832984,Suburban,Basic,,18,626,5,15-10-2023 15:21,,No,Daily,House,763
8739,61,Female,25983,Married,1,Master's,Employed,24.29483024,Rural,Basic,0,6,707,3,23-07-2020 15:21,Poor,No,Rarely,House,886
8740,22,Female,15696,Married,1,Master's,Unemployed,13.35379816,Rural,Basic,1,4,693,1,11-05-2024 15:21,Poor,Yes,Monthly,Condo,2613
8741,44,Female,,Married,4,PhD,Employed,51.82277015,Suburban,Basic,1,15,562,3,12-07-2021 15:21,Average,Yes,Monthly,Condo,2169
8742,54,Female,17393,Married,,PhD,,38.17322594,Urban,Basic,,19,,9,08-11-2019 15:21,Average,No,Daily,House,1639
8743,51,Female,70762,Single,2,High School,Employed,20.28554726,Suburban,Premium,0,9,357,2,28-06-2022 15:21,Good,Yes,Weekly,House,695
8744,40,Male,7894,Single,2,High School,,29.59691304,Suburban,Comprehensive,0,12,769,5,07-01-2024 15:21,Good,No,Rarely,Apartment,446
8745,18,Male,5545,Single,3,High School,Unemployed,21.05380663,Suburban,Comprehensive,1,13,529,5,22-05-2020 15:21,Average,Yes,Daily,House,1722
8746,23,Male,12881,Married,3,Master's,,34.86579193,Urban,Basic,0,4,775,8,09-12-2021 15:21,Average,Yes,Monthly,Condo,509
8747,40,Female,17984,Married,3,High School,,31.91789159,Urban,Premium,3,19,635,8,06-07-2021 15:21,Poor,Yes,Weekly,Condo,848
8748,62,Female,48547,Married,3,Bachelor's,Self-Employed,9.14446528,Suburban,Basic,,12,405,2,26-09-2020 15:21,Good,Yes,Rarely,Condo,890
8749,61,Male,49741,Divorced,1,High School,Employed,29.61777032,Rural,Basic,,9,405,3,01-12-2019 15:21,,Yes,Daily,House,1593
8750,40,Male,13791,Married,0,Master's,Employed,33.82835352,Rural,Comprehensive,,15,586,7,27-08-2023 15:21,Average,No,Weekly,Condo,3483
8751,51,Female,2979,Single,0,PhD,Self-Employed,17.99985805,Urban,Comprehensive,,5,,4,26-04-2020 15:21,Good,Yes,Rarely,House,2830
8752,50,Female,100569,Married,1,Bachelor's,Self-Employed,30.29687475,Urban,Basic,0,0,437,4,14-12-2022 15:21,Good,Yes,Rarely,Apartment,615
8753,47,Female,2310,Single,3,Bachelor's,Unemployed,22.29991149,Suburban,Basic,1,19,842,5,27-11-2022 15:21,Poor,Yes,Daily,House,27
8754,22,Female,71627,Divorced,0,PhD,Self-Employed,9.886621514,Rural,Premium,0,11,656,3,16-09-2019 15:21,Good,Yes,Monthly,Apartment,39
8755,45,Female,17862,Married,0,Bachelor's,Unemployed,4.644729606,Suburban,Comprehensive,0,15,,7,22-03-2022 15:21,Average,Yes,Monthly,Apartment,2560
8756,25,Female,898,Married,4,Bachelor's,Self-Employed,16.15011578,Rural,Basic,2,19,644,4,20-09-2019 15:21,Good,Yes,Monthly,Condo,1077
8757,50,Male,45372,Single,3,PhD,,26.91900749,Urban,Comprehensive,,10,771,5,08-06-2024 15:21,Good,No,Weekly,Condo,56
8758,29,Female,579,Married,1,Master's,Employed,,Urban,Premium,1,19,784,9,21-05-2023 15:21,Poor,No,Weekly,Condo,799
8759,30,Male,7077,Single,4,PhD,Employed,36.50201004,Urban,Premium,1,11,320,4,05-09-2023 15:21,Average,Yes,Rarely,Condo,484
8760,46,Male,2137,Single,2,Bachelor's,Employed,17.3912412,Rural,Premium,1,10,761,3,09-02-2020 15:21,Average,Yes,Daily,House,375
8761,38,Female,61271,Divorced,1,Master's,Self-Employed,30.13842427,Urban,Comprehensive,0,3,351,4,04-10-2019 15:21,Poor,No,Monthly,Apartment,748
8762,57,Female,136731,Married,3,Master's,Unemployed,32.64092006,Rural,Basic,1,15,393,8,17-02-2024 15:21,Good,No,Daily,House,1476
8763,36,Female,25011,Divorced,4,High School,Employed,14.63869614,Rural,Premium,0,17,729,8,31-08-2020 15:21,Good,Yes,Monthly,Apartment,694
8764,44,Female,102926,Married,3,Master's,,13.90882369,Suburban,Comprehensive,0,12,743,4,21-05-2021 15:21,Average,Yes,Weekly,House,188
8765,26,Male,805,Married,1,High School,Unemployed,36.07774687,Rural,Comprehensive,,0,796,9,24-07-2020 15:21,Average,Yes,Rarely,Apartment,2463
8766,56,Female,2677,Divorced,4,Master's,Self-Employed,52.93832328,Rural,Comprehensive,1,11,372,7,03-12-2020 15:21,Good,Yes,Monthly,Condo,1710
8767,33,Male,8892,Divorced,4,PhD,Unemployed,27.79654163,Suburban,Premium,,3,665,6,31-03-2023 15:21,Good,Yes,Monthly,House,832
8768,60,Female,23579,Divorced,2,Bachelor's,Self-Employed,23.4728068,Suburban,Basic,3,4,691,6,13-09-2020 15:21,Average,No,Weekly,House,199
8769,29,Male,3354,Married,0,Master's,Employed,14.24074518,Urban,Premium,0,9,337,6,07-05-2021 15:21,Average,Yes,Rarely,Apartment,492
8770,23,Female,44926,Married,,Master's,Unemployed,45.91290798,Rural,Comprehensive,1,19,573,3,30-04-2022 15:21,Poor,Yes,Daily,Condo,111
8771,44,Female,2301,Single,0,PhD,,39.12288662,Suburban,Premium,1,12,,2,14-04-2020 15:21,Poor,No,Daily,Apartment,26
8772,21,Female,28307,Single,1,Bachelor's,,36.24362892,Rural,Premium,,11,409,4,08-09-2022 15:21,Good,Yes,Daily,Condo,2196
8773,19,Female,1277,Divorced,3,Bachelor's,Unemployed,23.82454188,Urban,Comprehensive,2,6,689,9,06-11-2019 15:21,Poor,No,Daily,Apartment,807
8774,35,Male,,Married,4,PhD,,12.89846027,Rural,Comprehensive,,7,398,4,02-07-2021 15:21,Poor,Yes,Weekly,Condo,1840
8775,51,Female,51325,Divorced,3,Master's,Self-Employed,31.47105534,Urban,Basic,,5,352,6,02-04-2022 15:21,Poor,Yes,Daily,House,975
8776,56,Male,40454,Divorced,0,PhD,Self-Employed,39.79041359,Urban,Basic,3,10,568,6,25-01-2022 15:21,Average,No,Monthly,Apartment,1354
8777,40,Male,24761,Married,3,PhD,,15.07668112,Urban,Premium,1,14,393,3,25-06-2021 15:21,Good,No,Weekly,Apartment,494
8778,43,Female,3677,Divorced,0,High School,Employed,19.6748268,Suburban,Premium,1,9,655,5,03-11-2020 15:21,Poor,Yes,Monthly,House,3976
8779,20,Male,828,Married,1,PhD,,39.71760715,Rural,Comprehensive,,18,724,5,09-04-2022 15:21,,No,Monthly,Apartment,1653
8780,28,Female,1322,Married,,Master's,Employed,7.859606123,Suburban,Premium,1,0,618,8,17-07-2023 15:21,Average,No,Weekly,Condo,2945
8781,60,Male,35273,Divorced,0,High School,Unemployed,18.84853407,Rural,Basic,,14,614,7,07-11-2021 15:21,Poor,No,Rarely,House,932
8782,26,Female,6203,Single,1,Bachelor's,Unemployed,22.84416183,Urban,Comprehensive,,17,477,1,04-09-2023 15:21,Average,No,Daily,Condo,2038
8783,34,Male,6578,Divorced,,Bachelor's,Employed,3.171516738,Suburban,Basic,0,16,814,3,05-01-2020 15:21,Average,No,Daily,Apartment,390
8784,24,Male,14689,Single,3,Bachelor's,Self-Employed,16.56090214,Urban,Basic,0,16,,2,17-02-2024 15:21,Good,No,Monthly,Apartment,3007
8785,60,Male,57962,Single,1,PhD,Self-Employed,18.98812153,Suburban,Basic,,18,657,6,16-06-2020 15:21,Good,No,Weekly,Apartment,269
8786,35,Male,16051,Married,3,Master's,,14.44986416,Suburban,Comprehensive,,2,821,1,28-12-2021 15:21,Good,No,Weekly,Apartment,1347
8787,28,Female,30981,Divorced,1,Master's,,12.84930077,Urban,Premium,1,9,531,1,23-05-2020 15:21,Poor,Yes,Weekly,House,845
8788,43,Male,45556,Married,2,PhD,Employed,46.84735903,Rural,Comprehensive,,17,742,9,16-09-2022 15:21,Poor,Yes,Rarely,Condo,455
8789,26,Female,6818,Married,3,PhD,Employed,,Rural,Premium,0,3,639,4,27-08-2023 15:21,Poor,Yes,Weekly,Apartment,4520
8790,46,Male,17093,Single,4,Bachelor's,,27.69194522,Urban,Premium,2,18,691,5,04-12-2021 15:21,Good,No,Weekly,House,569
8791,32,Female,5035,Divorced,4,PhD,Unemployed,21.68231877,Rural,Comprehensive,,0,607,8,11-08-2021 15:21,Average,No,Daily,Apartment,814
8792,54,Male,1060,Divorced,4,Master's,Unemployed,22.51293099,Suburban,Basic,2,8,829,9,28-09-2023 15:21,Average,No,Daily,House,3120
8793,30,Female,123919,Married,4,High School,,33.8471252,Rural,Basic,,17,670,7,01-05-2022 15:21,Average,No,Rarely,House,141
8794,61,Male,128812,,4,Master's,Unemployed,32.72338643,Urban,Premium,,1,508,7,23-09-2020 15:21,Good,No,Daily,Condo,2215
8795,40,Female,15457,Married,,PhD,Employed,42.49383695,Rural,Premium,,9,431,8,03-10-2019 15:21,Good,No,Weekly,Condo,2232
8796,47,Male,61231,Married,4,Bachelor's,Employed,16.15144796,Suburban,Premium,3,19,438,2,31-12-2022 15:21,Poor,No,Rarely,House,835
8797,36,Female,30382,Single,4,High School,Employed,21.03895965,Rural,Premium,0,11,586,7,13-06-2024 15:21,Poor,Yes,Weekly,House,1761
8798,38,Male,6604,Divorced,,Master's,,11.32041183,Urban,Comprehensive,0,1,657,6,20-06-2021 15:21,Good,Yes,Daily,House,635
8799,62,Female,111785,Married,0,PhD,Unemployed,17.95574532,Urban,Basic,1,18,434,1,12-08-2022 15:21,,Yes,Daily,House,1171
8800,20,Female,17087,Single,2,Master's,,3.890696131,Rural,Premium,2,1,728,8,26-01-2023 15:21,Good,Yes,Daily,Condo,1484
8801,56,Female,27962,Married,0,Bachelor's,Self-Employed,38.8240179,Suburban,Comprehensive,2,0,424,5,24-10-2019 15:21,Good,No,Weekly,Condo,792
8802,47,Female,20281,Single,2,High School,Self-Employed,20.83547692,Urban,Premium,1,4,641,7,27-05-2022 15:21,Poor,No,Weekly,Condo,685
8803,18,Male,20248,Divorced,4,PhD,,23.82709537,Suburban,Comprehensive,2,8,705,9,09-09-2023 15:21,Good,Yes,Weekly,Condo,603
8804,36,Female,34179,Single,1,Bachelor's,Unemployed,4.35600398,Suburban,Comprehensive,0,18,654,9,31-08-2023 15:21,Average,Yes,Monthly,Apartment,38
8805,64,Male,29190,Married,3,Master's,,32.82866263,Rural,Premium,0,13,646,1,22-06-2020 15:21,Average,Yes,Weekly,Apartment,962
8806,19,Female,15862,Single,3,High School,Employed,10.80243733,Rural,Comprehensive,,2,734,3,05-08-2021 15:21,,Yes,Rarely,House,847
8807,58,Female,4739,Divorced,0,PhD,Employed,20.97314717,Rural,Basic,,16,442,4,02-09-2020 15:21,Average,No,Monthly,House,40
8808,55,Female,25424,Married,3,High School,,11.35807863,Rural,Premium,1,5,654,4,14-06-2021 15:21,Good,Yes,Rarely,Condo,581
8809,41,Female,39005,Single,0,Bachelor's,Self-Employed,25.78347975,Urban,Comprehensive,1,10,788,2,27-06-2020 15:21,Average,Yes,Monthly,Condo,799
8810,19,Female,102273,Married,1,High School,Self-Employed,4.243005906,Urban,Premium,4,0,503,3,07-03-2023 15:21,Poor,No,Daily,Apartment,2436
8811,42,Female,2970,Single,,PhD,Unemployed,33.92223888,Urban,Comprehensive,,0,696,3,03-09-2020 15:21,Good,Yes,Monthly,House,3930
8812,32,Female,44939,Single,3,Master's,Self-Employed,23.76969099,Suburban,Premium,1,14,,9,08-05-2022 15:21,Average,No,Daily,Condo,1078
8813,61,Male,44962,Single,0,Master's,,3.50931317,Rural,Basic,,5,539,6,12-10-2019 15:21,Poor,No,Monthly,House,618
8814,57,Male,66327,Divorced,1,High School,Self-Employed,14.28369526,Suburban,Basic,1,11,410,9,24-09-2021 15:21,Good,Yes,Weekly,Condo,1435
8815,48,Male,29365,Single,3,PhD,,19.86981742,Rural,Comprehensive,1,16,300,5,08-02-2021 15:21,Poor,Yes,Daily,House,761
8816,61,Female,25123,Married,3,PhD,Employed,48.26244459,Urban,Comprehensive,1,3,315,9,09-08-2022 15:21,Average,No,Daily,House,1262
8817,21,Female,4955,Married,4,Bachelor's,Self-Employed,25.91939271,Suburban,Premium,0,14,587,7,16-02-2021 15:21,Average,No,Rarely,House,26
8818,26,Female,39257,Divorced,4,PhD,Self-Employed,7.825970872,Rural,Comprehensive,1,8,,1,27-05-2023 15:21,Good,No,Monthly,Apartment,571
8819,27,Male,12321,Divorced,4,High School,Self-Employed,11.59287083,Suburban,Comprehensive,0,13,,7,31-12-2023 15:21,Good,No,Monthly,Apartment,1746
8820,50,Male,1274,Married,4,PhD,,34.73872941,Suburban,Premium,1,10,430,7,30-08-2020 15:21,,No,Weekly,Condo,2742
8821,41,Female,4029,Divorced,3,Master's,Unemployed,23.78296721,Rural,Comprehensive,3,0,648,4,01-09-2020 15:21,Average,Yes,Monthly,Apartment,567
8822,23,Male,2310,Married,1,PhD,Self-Employed,37.57290011,Urban,Comprehensive,1,1,493,5,17-04-2020 15:21,Good,Yes,Daily,Condo,697
8823,29,Female,2941,Divorced,2,Bachelor's,Self-Employed,18.26694946,Suburban,Comprehensive,0,1,,2,09-10-2019 15:21,Poor,Yes,Weekly,House,1230
8824,29,Male,27114,Divorced,3,Master's,Employed,25.39783661,Suburban,Comprehensive,,5,756,9,22-07-2020 15:21,,Yes,Rarely,House,1765
8825,27,Male,3991,Divorced,4,PhD,,18.86895877,Rural,Premium,0,2,695,1,02-08-2023 15:21,Good,Yes,Daily,Apartment,357
8826,53,Male,15688,,0,Master's,,33.91888412,Urban,Premium,1,14,315,4,21-12-2023 15:21,Good,No,Daily,House,2972
8827,40,Male,54424,Married,1,Master's,Unemployed,21.81810868,Suburban,Premium,1,10,368,9,22-07-2021 15:21,Poor,No,Monthly,Condo,449
8828,54,Male,14203,Married,4,Master's,Unemployed,22.73916604,Suburban,Basic,,7,777,9,13-02-2023 15:21,Good,No,Monthly,Condo,1583
8829,49,Male,28685,Divorced,1,High School,Employed,43.59810274,Rural,Premium,,11,498,9,20-03-2023 15:21,Poor,No,Weekly,Apartment,1304
8830,19,Female,143893,Divorced,1,Master's,Unemployed,30.71601917,Suburban,Basic,1,5,,2,13-05-2023 15:21,Average,No,Rarely,House,410
8831,44,Female,4030,Single,2,PhD,Self-Employed,49.11777606,Suburban,Premium,,1,598,8,23-05-2020 15:21,Poor,Yes,Monthly,House,2089
8832,52,Male,20510,Single,3,High School,Self-Employed,33.23683885,Suburban,Premium,,8,312,8,26-10-2021 15:21,Average,Yes,Monthly,House,1674
8833,57,Female,5057,Single,1,High School,Employed,21.98665987,Suburban,Basic,0,14,465,7,26-12-2021 15:21,Good,Yes,Rarely,Condo,594
8834,39,Female,34456,Married,1,Bachelor's,Unemployed,25.26751429,Suburban,Comprehensive,1,11,498,5,12-02-2021 15:21,Poor,Yes,Monthly,Condo,541
8835,61,Male,54967,Single,0,Master's,Unemployed,18.28654764,Suburban,Comprehensive,1,17,404,5,15-03-2023 15:21,Good,Yes,Weekly,House,1619
8836,62,Female,18405,Married,,Bachelor's,,35.86817258,Suburban,Comprehensive,0,12,559,6,17-09-2019 15:21,Average,Yes,Monthly,Apartment,1399
8837,62,Male,3544,Single,2,PhD,Unemployed,37.48757735,Suburban,Comprehensive,0,1,844,3,24-03-2024 15:21,Poor,Yes,Monthly,Condo,236
8838,24,Male,30462,Single,3,Master's,,51.41842887,Urban,Comprehensive,0,17,,5,02-04-2023 15:21,Good,No,Rarely,Condo,765
8839,56,Male,34315,Single,2,PhD,Employed,22.77128848,Suburban,Premium,,19,641,9,16-06-2020 15:21,Average,Yes,Monthly,House,615
8840,25,Female,3398,Married,3,PhD,Employed,,Rural,Premium,1,13,581,1,03-11-2020 15:21,Poor,No,Weekly,Condo,1735
8841,56,Female,44183,Single,1,PhD,Unemployed,35.08145649,Suburban,Basic,0,18,308,3,11-02-2023 15:21,Poor,Yes,Daily,Condo,707
8842,34,Male,53637,Divorced,2,PhD,Employed,41.44129082,Suburban,Premium,2,2,383,8,03-10-2020 15:21,,Yes,Rarely,Apartment,830
8843,26,Male,5573,Married,2,PhD,Unemployed,37.610069,Suburban,Comprehensive,0,11,819,8,03-12-2021 15:21,Average,No,Daily,Apartment,1179
8844,24,Female,39245,Divorced,2,Bachelor's,Employed,26.09202778,Urban,Comprehensive,1,11,382,9,16-10-2021 15:21,Average,No,Monthly,House,979
8845,22,Male,1563,Married,3,High School,,,Rural,Premium,1,5,667,8,05-04-2020 15:21,Good,No,Rarely,Apartment,641
8846,39,Female,15794,Married,3,PhD,Self-Employed,,Suburban,Premium,0,14,627,9,29-12-2022 15:21,Average,Yes,Monthly,Apartment,792
8847,25,Female,18096,Divorced,3,High School,Self-Employed,7.457568991,Suburban,Comprehensive,,19,518,4,18-07-2024 15:21,Good,Yes,Rarely,Apartment,1804
8848,33,Female,6850,Divorced,2,Bachelor's,Self-Employed,10.90829105,Suburban,Premium,,15,634,8,25-10-2023 15:21,Good,No,Weekly,Condo,805
8849,36,Male,49074,Single,4,Master's,Self-Employed,7.836018375,Urban,Comprehensive,2,9,551,7,21-11-2020 15:21,Good,No,Monthly,Condo,20
8850,30,Male,1646,Divorced,3,PhD,Unemployed,,Urban,Basic,0,1,718,3,09-04-2023 15:21,Poor,Yes,Rarely,Apartment,831
8851,,Male,9081,Divorced,2,PhD,Unemployed,32.55343439,Rural,Comprehensive,0,15,517,2,01-12-2020 15:21,Poor,No,Rarely,House,1048
8852,37,Male,2598,Single,,High School,,6.618545578,Suburban,Comprehensive,0,2,819,8,20-01-2022 15:21,Good,No,Weekly,House,50
8853,35,Female,4645,Divorced,2,Bachelor's,,27.59032473,Rural,Premium,0,13,623,3,08-07-2021 15:21,Poor,Yes,Weekly,Apartment,2197
8854,43,Female,31005,Divorced,0,Master's,,5.817757715,Suburban,Comprehensive,,9,371,1,13-12-2022 15:21,Poor,Yes,Monthly,House,882
8855,24,Male,58639,Married,2,Master's,Unemployed,23.03850707,Urban,Premium,0,8,405,2,24-02-2022 15:21,Good,Yes,Rarely,Condo,932
8856,51,Female,12056,Divorced,4,Master's,Employed,16.92072487,Suburban,Comprehensive,0,2,,5,17-03-2020 15:21,Good,Yes,Weekly,Apartment,401
8857,55,Male,65422,Married,,High School,Employed,24.12505039,Suburban,Basic,,13,367,9,01-04-2022 15:21,Average,No,Monthly,Condo,1621
8858,32,Female,13132,Divorced,0,High School,,28.09091125,Urban,Basic,0,0,643,7,20-11-2023 15:21,Good,No,Monthly,Condo,1853
8859,55,Male,118040,Married,4,Master's,Self-Employed,11.6996133,Suburban,Premium,1,15,508,4,20-12-2022 15:21,Average,Yes,Daily,Condo,2023
8860,47,Male,2341,Single,3,High School,Unemployed,22.79427693,Urban,Comprehensive,,16,426,4,26-07-2022 15:21,Average,No,Monthly,Apartment,2266
8861,22,Male,16751,Married,3,High School,,21.80950108,Suburban,Comprehensive,,4,519,7,07-07-2021 15:21,Good,Yes,Daily,Condo,877
8862,37,Male,15456,Married,1,Bachelor's,Unemployed,28.39127615,Urban,Comprehensive,1,13,722,9,22-12-2019 15:21,Good,Yes,Monthly,House,434
8863,48,Female,38255,Single,0,Bachelor's,Employed,14.86910721,Rural,Comprehensive,,15,,4,26-01-2022 15:21,Average,No,Daily,Apartment,1395
8864,37,Female,37803,Divorced,1,PhD,Employed,14.59155256,Suburban,Basic,0,8,732,8,09-07-2021 15:21,Poor,No,Weekly,Apartment,1373
8865,40,Female,7053,Married,3,High School,Self-Employed,18.73776991,Suburban,Premium,1,2,772,2,07-06-2023 15:21,Average,No,Weekly,Apartment,519
8866,48,Male,5161,Single,4,High School,,25.81664433,Rural,Basic,1,11,834,4,12-01-2024 15:21,Poor,Yes,Monthly,Condo,2410
8867,25,Male,4941,Single,4,Bachelor's,,15.85936157,Suburban,Premium,1,7,490,9,22-04-2021 15:21,Average,Yes,Rarely,Apartment,495
8868,36,Male,13050,Single,2,Master's,Self-Employed,26.78276867,Urban,Premium,0,11,623,6,19-12-2020 15:21,Average,Yes,Daily,Condo,472
8869,43,Female,29131,Divorced,,Bachelor's,Self-Employed,39.60196927,Rural,Premium,0,3,787,6,27-08-2023 15:21,Poor,No,Monthly,Condo,2788
8870,27,Female,44823,Married,1,PhD,Self-Employed,14.81445606,Rural,Comprehensive,,6,725,9,17-11-2021 15:21,Good,No,Weekly,Condo,709
8871,64,Female,9603,Divorced,4,PhD,Employed,10.55756258,Rural,Basic,1,9,456,7,03-07-2022 15:21,Good,No,Monthly,Condo,895
8872,58,Male,5089,Married,0,Bachelor's,Employed,32.71987148,Urban,Basic,0,17,689,3,11-05-2023 15:21,Poor,No,Monthly,Apartment,707
8873,39,Female,11940,Married,3,Bachelor's,,31.05625571,Rural,Comprehensive,1,3,,8,05-03-2020 15:21,,Yes,Rarely,Condo,3244
8874,30,Male,61287,Single,2,PhD,Unemployed,12.69046778,Rural,Premium,0,12,379,7,22-06-2022 15:21,,No,Weekly,Apartment,1404
8875,42,Female,18550,Single,1,PhD,,4.957433458,Suburban,Comprehensive,1,11,628,3,13-12-2021 15:21,Average,No,Weekly,Apartment,624
8876,45,Female,12316,Married,,PhD,Self-Employed,17.73391876,Suburban,Basic,1,0,557,8,01-01-2024 15:21,Poor,No,Monthly,Apartment,3282
8877,63,Female,32364,Divorced,4,High School,Employed,16.97157424,Rural,Premium,,16,825,5,01-11-2021 15:21,Average,Yes,Weekly,House,1690
8878,28,Female,39640,Divorced,1,Bachelor's,,17.81714923,Suburban,Comprehensive,0,11,521,6,30-09-2022 15:21,Good,Yes,Daily,Apartment,1631
8879,61,Female,140101,Married,2,PhD,,14.45707329,Urban,Comprehensive,1,12,710,7,06-12-2019 15:21,Poor,Yes,Daily,House,382
8880,49,Male,6908,Single,1,PhD,Employed,19.15641277,Suburban,Comprehensive,0,16,397,2,06-09-2023 15:21,Average,Yes,Weekly,Apartment,2166
8881,29,Male,50908,Married,0,High School,Employed,,Urban,Comprehensive,0,3,590,9,01-02-2021 15:21,,Yes,Weekly,Condo,1764
8882,22,Male,26593,Single,1,Bachelor's,Self-Employed,28.72645581,Rural,Premium,,3,713,9,21-08-2023 15:21,Poor,Yes,Weekly,House,657
8883,60,Female,1422,Single,4,PhD,Employed,40.48751612,Suburban,Premium,,17,391,1,20-08-2019 15:21,Poor,Yes,Weekly,House,929
8884,50,Male,2935,Single,0,PhD,Unemployed,15.24284079,Urban,Basic,,0,596,4,21-02-2021 15:21,Poor,No,Weekly,Apartment,40
8885,57,Male,24046,Married,0,Master's,Employed,25.69650462,Suburban,Basic,3,18,801,1,15-11-2022 15:21,Poor,No,Weekly,Apartment,1192
8886,32,Male,,Single,4,Master's,,14.58491165,Rural,Premium,,7,539,3,14-07-2021 15:21,Average,Yes,Weekly,House,391
8887,52,Female,144530,Divorced,3,Master's,,16.83958602,Suburban,Premium,,5,440,6,17-01-2022 15:21,Poor,Yes,Daily,Condo,381
8888,19,Male,10147,Divorced,0,PhD,,29.92686031,Rural,Basic,1,12,550,9,16-07-2023 15:21,Average,Yes,Monthly,Apartment,1010
8889,43,Male,3680,Single,4,High School,Employed,47.20821529,Urban,Comprehensive,2,13,835,3,27-04-2023 15:21,Poor,Yes,Monthly,House,867
8890,55,Female,36030,Divorced,2,High School,,16.84588149,Rural,Premium,0,10,579,3,04-09-2020 15:21,Poor,Yes,Weekly,Apartment,1181
8891,20,Female,35240,Married,0,Bachelor's,Self-Employed,4.887785523,Suburban,Premium,,16,509,2,30-01-2020 15:21,Good,No,Rarely,House,1034
8892,40,Female,24863,Divorced,2,Master's,,29.86979313,Urban,Comprehensive,2,10,692,4,16-12-2021 15:21,Good,No,Monthly,Condo,2905
8893,56,Female,40625,Divorced,,PhD,Self-Employed,39.73793524,Rural,Premium,2,1,517,3,07-08-2023 15:21,Good,Yes,Monthly,Apartment,1764
8894,63,Female,52736,Divorced,,PhD,Self-Employed,24.36691902,Urban,Comprehensive,0,18,450,1,09-12-2019 15:21,Poor,No,Monthly,House,719
8895,54,Male,28765,Married,4,Bachelor's,Self-Employed,19.81299645,Rural,Comprehensive,0,18,799,7,04-06-2023 15:21,Average,No,Monthly,House,2386
8896,39,Female,1135,Married,,High School,Self-Employed,10.7511181,Rural,Comprehensive,2,4,,4,16-09-2021 15:21,Good,No,Rarely,Apartment,29
8897,64,Male,47866,Divorced,3,Bachelor's,Employed,51.96732565,Rural,Basic,1,0,697,8,28-12-2019 15:21,Average,No,Monthly,Apartment,488
8898,46,Female,3792,Single,0,High School,Self-Employed,19.63611489,Rural,Comprehensive,1,19,,4,25-06-2023 15:21,Poor,No,Daily,Condo,3193
8899,22,Female,27344,Divorced,4,PhD,Self-Employed,,Urban,Basic,1,12,695,7,28-12-2022 15:21,Average,Yes,Daily,House,556
8900,47,Female,17774,Single,1,PhD,Self-Employed,32.76411444,Suburban,Comprehensive,,11,467,7,19-03-2022 15:21,Good,Yes,Monthly,House,819
